seq_id,ct10_id,geoid,logrecno,acs_year,pop16,pop16_me,lf,lf_me,clf,clf_me,emp,emp_me,unemp,unemp_me,aflf,aflf_me,nlf,nlf_me,lf_p,lf_mep,clf_p,clf_mep,emp_p,emp_mep,unemp_p,unemp_mep,aflf_p,aflf_mep,nlf_p,nlf_mep
7827,25013801901,14000US25013801901,1345,2012-16,2679,342,1471,298,1471,298,1266,289,205,81,0,12,1208,221,54.91,8.64,100,20.26,86.06,9.06,13.94,4.73,0,0.82,45.09,5.91
7828,25013801902,14000US25013801902,1346,2012-16,2421,350,1049,226,1049,226,822,203,227,120,0,12,1372,285,43.33,6.92,100,21.54,78.36,9.46,21.64,10.45,0,1.14,56.67,8.45
7829,25013802000,14000US25013802000,1347,2012-16,2293,303,1022,260,1022,260,835,247,187,88,0,12,1271,270,44.57,9.69,100,25.44,81.7,12.33,18.3,7.24,0,1.17,55.43,9.22
7830,25013802100,14000US25013802100,1348,2012-16,4702,437,2895,325,2895,325,2688,340,207,75,0,17,1807,378,61.57,3.88,100,11.23,92.85,5.41,7.15,2.46,0,0.59,38.43,7.2
7831,25013802200,14000US25013802200,1349,2012-16,2501,286,1492,242,1492,242,1223,215,269,105,0,12,1009,185,59.66,6.86,100,16.22,81.97,5.56,18.03,6.4,0,0.8,40.34,5.78
7832,25013802300,14000US25013802300,1350,2012-16,5289,531,3100,481,3100,481,2526,485,574,201,0,17,2189,367,58.61,6.93,100,15.52,81.48,9.22,18.52,5.81,0,0.55,41.39,5.56
7833,25013802400,14000US25013802400,1351,2012-16,3225,251,2114,210,2114,210,1968,181,146,98,0,12,1111,136,65.55,4.05,100,9.93,93.09,12.6,6.91,4.58,0,0.57,34.45,3.25
7834,25013802500,14000US25013802500,1352,2012-16,5494,529,3883,527,3883,527,3672,507,211,103,0,17,1611,270,70.68,6.76,100,13.57,94.57,2.4,5.43,2.55,0,0.44,29.32,4.02
7835,25013802601,14000US25013802601,1353,2012-16,5574,470,3555,453,3555,453,3291,445,264,144,0,17,2019,406,63.78,6.09,100,12.74,92.57,4.19,7.43,3.94,0,0.48,36.22,6.61
7836,25013802602,14000US25013802602,1354,2012-16,1658,108,1108,125,1108,125,1042,113,66,37,0,12,550,90,66.83,6.16,100,11.28,94.04,14.72,5.96,3.27,0,1.08,33.17,4.98
7837,25013810100,14000US25013810100,1355,2012-16,5159,291,3738,314,3738,314,3415,308,323,151,0,17,1421,225,72.46,4.51,100,8.4,91.36,3,8.64,3.97,0,0.45,27.54,4.08
7838,25013810200,14000US25013810200,1356,2012-16,2104,288,1198,221,1198,221,1155,210,43,43,0,12,906,246,56.94,7.04,100,18.45,96.41,24.97,3.59,3.53,0,1,43.06,10.1
7839,25013810300,14000US25013810300,1357,2012-16,2733,210,1570,266,1570,266,1375,235,195,86,0,12,1163,222,57.45,8.67,100,16.94,87.58,1.97,12.42,5.06,0,0.76,42.55,7.44
7840,25013810403,14000US25013810403,1358,2012-16,3417,295,2103,239,2103,239,1931,229,172,85,0,12,1314,216,61.55,4.55,100,11.36,91.82,3.11,8.18,3.93,0,0.57,38.45,5.38
7841,25013810404,14000US25013810404,1359,2012-16,3292,175,2107,172,2107,172,1945,192,162,70,0,12,1185,156,64,3.97,100,8.16,92.31,5.12,7.69,3.26,0,0.57,36,4.34
7842,25013810412,14000US25013810412,1360,2012-16,5064,365,3342,441,3342,441,3176,428,166,126,0,17,1722,248,66,7.29,100,13.2,95.03,2.6,4.97,3.71,0,0.51,34,4.24
7843,25013810414,14000US25013810414,1361,2012-16,5953,352,3580,328,3573,326,3364,348,209,117,7,12,2373,262,60.14,4.21,99.8,12.9,94.15,4.59,5.85,3.23,0.2,0.33,39.86,3.72
7844,25013810601,14000US25013810601,1362,2012-16,3397,272,2008,225,1978,231,1817,215,161,98,30,40,1389,184,59.11,4.63,98.51,3.24,91.86,1.75,8.14,4.86,1.49,1.98,40.89,4.32
7845,25013810602,14000US25013810602,1363,2012-16,2274,137,1554,163,1554,163,1435,156,119,67,0,12,720,125,68.34,5.87,100,10.49,92.34,2.64,7.66,4.24,0,0.77,31.66,5.16
7846,25013810700,14000US25013810700,1364,2012-16,5574,453,3476,432,3476,432,3167,435,309,181,0,17,2098,330,62.36,5.86,100,12.43,91.11,5.33,8.89,5.09,0,0.49,37.64,5.07
7847,25013810800,14000US25013810800,1365,2012-16,3184,279,2229,302,2229,302,1944,278,285,113,0,12,955,142,70.01,7.23,100,13.55,87.21,3.99,12.79,4.76,0,0.54,29.99,3.6
7848,25013810901,14000US25013810901,1366,2012-16,1444,183,846,164,846,164,707,157,139,68,0,12,598,97,58.59,8.59,100,19.39,83.57,9.05,16.43,7.38,0,1.42,41.41,4.19
7849,25013810902,14000US25013810902,1367,2012-16,3648,282,2341,257,2341,257,2143,257,198,100,0,12,1307,256,64.17,5,100,10.98,91.54,4.42,8.46,4.17,0,0.51,35.83,6.45
7850,25013811000,14000US25013811000,1368,2012-16,3715,244,2405,250,2405,250,2215,249,190,81,0,12,1310,173,64.74,5.22,100,10.4,92.1,3.94,7.9,3.27,0,0.5,35.26,4.04
7851,25013811101,14000US25013811101,1369,2012-16,4105,365,2474,332,2474,332,2159,283,315,133,0,17,1631,266,60.27,6.06,100,13.42,87.27,16.37,12.73,5.1,0,0.69,39.73,5.43
7852,25013811102,14000US25013811102,1370,2012-16,4555,366,2789,313,2789,313,2531,292,258,157,0,17,1766,331,61.23,4.8,100,11.22,90.75,2.43,9.25,5.53,0,0.61,38.77,6.57
7853,25013811200,14000US25013811200,1371,2012-16,4565,552,2973,442,2967,441,2808,437,159,96,6,11,1592,254,65.13,5.63,99.8,20.98,94.64,4.37,5.36,3.14,0.2,0.37,34.87,3.63
7854,25013811301,14000US25013811301,1372,2012-16,5017,370,3359,389,3304,394,3143,367,161,109,55,85,1658,220,66.95,5.98,98.36,2.8,95.13,15.88,4.87,3.25,1.64,2.52,33.05,3.65
7855,25013811302,14000US25013811302,1373,2012-16,5010,385,3041,255,3002,255,2824,248,178,101,39,37,1969,351,60.7,2.04,98.72,1.34,94.07,2.1,5.93,3.33,1.28,1.21,39.3,6.32
7856,25013811400,14000US25013811400,1374,2012-16,1846,163,958,174,958,174,750,161,208,70,0,12,888,176,51.9,8.24,100,18.16,78.29,8.96,21.71,6.15,0,1.25,48.1,8.54
7857,25013811500,14000US25013811500,1375,2012-16,1716,213,605,127,605,127,409,102,196,85,0,12,1111,183,35.26,5.97,100,20.99,67.6,9.1,32.4,12.29,0,1.98,64.74,7.01
7858,25013811600,14000US25013811600,1376,2012-16,2396,297,1189,220,1189,220,942,195,247,99,0,12,1207,184,49.62,6.82,100,18.5,79.23,7.35,20.77,7.39,0,1.01,50.38,4.47
7859,25013811700,14000US25013811700,1377,2012-16,1672,214,697,180,697,180,606,158,91,71,0,12,975,175,41.69,9.35,100,25.82,86.94,3.12,13.06,9.61,0,1.72,58.31,7.34
7860,25013811800,14000US25013811800,1378,2012-16,3353,353,2175,309,2175,309,1775,298,400,131,0,12,1178,243,64.87,6.19,100,14.21,81.61,7.3,18.39,5.43,0,0.55,35.13,6.23
7861,25013811900,14000US25013811900,1379,2012-16,3122,235,2187,265,2187,265,2050,255,137,63,0,12,935,162,70.05,6.65,100,12.12,93.74,2.64,6.26,2.78,0,0.55,29.95,4.67
7862,25013812001,14000US25013812001,1380,2012-16,2481,298,1365,229,1349,228,1160,206,189,85,16,24,1116,242,55.02,6.44,98.83,2.03,85.99,4.69,14.01,5.84,1.17,1.75,44.98,8.12
7863,25013812002,14000US25013812002,1381,2012-16,3609,306,2275,242,2275,242,2079,243,196,102,0,12,1334,183,63.04,4.05,100,10.64,91.38,4.43,8.62,4.39,0,0.53,36.96,3.99
7864,25013812101,14000US25013812101,1382,2012-16,4697,289,3012,281,3007,281,2969,281,38,46,5,11,1685,276,64.13,4.5,99.83,0.54,98.74,1.48,1.26,1.53,0.17,0.36,35.87,5.45
7865,25013812103,14000US25013812103,1383,2012-16,3166,305,1408,205,1408,205,1342,197,66,66,0,12,1758,291,44.47,4.85,100,14.56,95.31,1.78,4.69,4.64,0,0.85,55.53,7.47
7866,25013812104,14000US25013812104,1384,2012-16,3688,358,2620,339,2620,339,2412,302,208,137,0,12,1068,181,71.04,6.08,100,12.94,92.06,16.58,7.94,5.13,0,0.46,28.96,4.02
7867,25013812201,14000US25013812201,1385,2012-16,4241,420,3048,465,3048,465,2646,427,402,173,0,17,1193,255,71.87,8.34,100,15.26,86.81,4.57,13.19,5.31,0,0.56,28.13,5.33
7868,25013812202,14000US25013812202,1386,2012-16,3106,289,2008,286,2008,286,1819,279,189,108,0,12,1098,181,64.65,6.97,100,14.24,90.59,5.16,9.41,5.21,0,0.6,35.35,4.81
7869,25013812300,14000US25013812300,1387,2012-16,4259,428,2561,387,2561,387,2277,347,284,165,0,17,1698,343,60.13,6.79,100,15.11,88.91,1.75,11.09,6.22,0,0.66,39.87,6.99
7870,25013812401,14000US25013812401,1388,2012-16,5238,275,3391,303,3391,303,3298,288,93,61,0,17,1847,292,64.74,4.68,100,8.94,97.26,12.15,2.74,1.78,0,0.5,35.26,5.26
7871,25013812403,14000US25013812403,1389,2012-16,3130,210,2175,220,2175,220,1983,229,192,85,0,12,955,153,69.49,5.26,100,10.11,91.17,5.08,8.83,3.8,0,0.55,30.51,4.44
7872,25013812404,14000US25013812404,1390,2012-16,3077,184,2183,196,2183,196,2035,184,148,63,0,12,894,130,70.95,4.75,100,8.98,93.22,1,6.78,2.82,0,0.55,29.05,3.85
7873,25013812500,14000US25013812500,1391,2012-16,6167,424,4393,377,4363,383,4056,421,307,126,30,36,1774,240,71.23,3.66,99.32,1.83,92.96,5.15,7.04,2.82,0.68,0.82,28.77,3.35
7874,25013812600,14000US25013812600,1392,2012-16,5349,339,3931,334,3931,334,3580,336,351,181,0,17,1418,246,73.49,4.16,100,8.5,91.07,3.63,8.93,4.54,0,0.43,26.51,4.28
7875,25013812701,14000US25013812701,1393,2012-16,3193,251,2135,250,2122,250,1998,243,124,71,13,19,1058,184,66.87,5.8,99.39,1.29,94.16,2.84,5.84,3.27,0.61,0.89,33.13,5.14
7876,25013812702,14000US25013812702,1394,2012-16,4802,601,3220,527,3220,527,2903,553,317,164,0,17,1582,336,67.06,7.07,100,16.37,90.16,8.79,9.84,4.83,0,0.53,32.94,5.65
7877,25013812800,14000US25013812800,1395,2012-16,5619,389,3943,308,3921,305,3562,293,359,150,22,34,1676,265,70.17,2.54,99.44,10.96,90.84,2.43,9.16,3.76,0.56,0.86,29.83,4.24
7878,25013812901,14000US25013812901,1396,2012-16,2879,212,2077,198,2077,198,1889,197,188,96,0,12,802,144,72.14,4.37,100,9.53,90.95,3.85,9.05,4.54,0,0.58,27.86,4.56
7879,25013812902,14000US25013812902,1397,2012-16,3780,233,2493,211,2493,211,2313,201,180,91,0,12,1287,178,65.95,3.83,100,8.46,92.78,1.83,7.22,3.6,0,0.48,34.05,4.22
7880,25013812903,14000US25013812903,1398,2012-16,2803,303,879,215,879,215,844,215,35,50,0,12,1924,311,31.36,6.88,100,24.46,96.02,6.83,3.98,5.6,0,1.37,68.64,8.25
7881,25013813000,14000US25013813000,1399,2012-16,6138,156,4323,186,4307,184,4039,192,268,60,16,15,1815,139,70.43,2.45,99.63,6.04,93.78,1.96,6.22,1.37,0.37,0.35,29.57,2.14
7882,25013813101,14000US25013813101,1400,2012-16,4783,306,2985,406,2925,376,2802,364,123,76,60,95,1798,331,62.41,7.49,97.99,18.34,95.79,1.8,4.21,2.54,2.01,3.17,37.59,6.49
7883,25013813102,14000US25013813102,1401,2012-16,3042,195,2132,159,2132,159,2033,162,99,58,0,12,910,125,70.09,2.67,100,7.46,95.36,2.68,4.64,2.7,0,0.56,29.91,3.63
7884,25013813204,14000US25013813204,1402,2012-16,2702,128,1894,150,1894,150,1836,145,58,34,0,12,808,148,70.1,4.45,100,7.92,96.94,10.84,3.06,1.78,0,0.63,29.9,5.29
7885,25013813205,14000US25013813205,1403,2012-16,6149,259,3913,325,3913,325,3798,327,115,77,0,17,2236,281,63.64,4.56,100,8.31,97.06,2.2,2.94,1.95,0,0.43,36.36,4.31
7886,25013813206,14000US25013813206,1404,2012-16,3403,181,2191,194,2191,194,2112,193,79,39,0,12,1212,137,64.38,4.56,100,8.85,96.39,2.18,3.61,1.75,0,0.55,35.62,3.55
7887,25013813207,14000US25013813207,1405,2012-16,3907,316,2616,308,2616,308,2450,316,166,105,0,12,1291,215,66.96,5.73,100,11.77,93.65,4.93,6.35,3.94,0,0.46,33.04,4.81
7888,25013813208,14000US25013813208,1406,2012-16,2338,238,1723,224,1723,224,1662,231,61,44,0,12,615,141,73.7,5.96,100,13,96.46,4.74,3.54,2.51,0,0.7,26.3,5.4
7889,25013813209,14000US25013813209,1407,2012-16,5288,253,2997,237,2980,238,2747,236,233,120,17,27,2291,263,56.68,3.57,99.43,1.11,92.18,2.92,7.82,3.98,0.57,0.9,43.32,4.52
7890,25013813301,14000US25013813301,1408,2012-16,6111,250,4133,297,4133,297,3938,288,195,100,0,17,1978,284,67.63,4,100,7.19,95.28,1.29,4.72,2.4,0,0.41,32.37,4.45
7891,25013813303,14000US25013813303,1409,2012-16,3519,185,1978,119,1964,119,1847,124,117,50,14,21,1541,196,56.21,1.64,99.29,0.71,94.04,2.72,5.96,2.52,0.71,1.06,43.79,5.07
7892,25013813304,14000US25013813304,1410,2012-16,3145,166,2070,141,2070,141,1971,141,99,51,0,12,1075,126,65.82,2.83,100,6.81,95.22,2.08,4.78,2.44,0,0.58,34.18,3.58
7893,25013813401,14000US25013813401,1411,2012-16,4492,214,3016,228,3005,229,2751,218,254,98,11,18,1476,176,67.14,3.94,99.64,0.96,91.55,1.99,8.45,3.2,0.36,0.6,32.86,3.59
7894,25013813403,14000US25013813403,1412,2012-16,3107,193,1980,195,1980,195,1883,187,97,43,0,12,1127,135,63.73,4.87,100,9.85,95.1,1.21,4.9,2.12,0,0.61,36.27,3.72
7895,25013813404,14000US25013813404,1413,2012-16,5422,270,3507,229,3507,229,3384,223,123,59,0,17,1915,234,64.68,2.73,100,6.53,96.49,0.86,3.51,1.67,0,0.48,35.32,3.94
7896,25013813500,14000US25013813500,1414,2012-16,4398,103,2946,173,2946,173,2748,197,198,88,0,17,1452,176,66.98,3.61,100,5.87,93.28,3.84,6.72,2.96,0,0.58,33.02,3.93
7897,25013813601,14000US25013813601,1415,2012-16,6870,314,3987,335,3987,335,3791,339,196,93,0,17,2883,309,58.03,4.09,100,8.4,95.08,2.91,4.92,2.3,0,0.43,41.97,4.07
7898,25013813602,14000US25013813602,1416,2012-16,5036,219,3806,302,3795,302,3700,305,95,71,11,19,1230,178,75.58,5.02,99.71,0.6,97.5,2.1,2.5,1.86,0.29,0.5,24.42,3.37
7899,25013813701,14000US25013813701,1417,2012-16,2946,147,2268,172,2268,172,2051,161,217,90,0,12,678,130,76.99,4.4,100,7.58,90.43,1.83,9.57,3.9,0,0.53,23.01,4.26
7900,25013813702,14000US25013813702,1418,2012-16,4276,145,2835,180,2835,180,2686,175,149,62,0,17,1441,150,66.3,3.56,100,6.35,94.74,1.38,5.26,2.16,0,0.6,33.7,3.32
7901,25013813801,14000US25013813801,1419,2012-16,3624,168,2511,185,2511,185,2306,184,205,54,0,12,1113,137,69.29,3.97,100,7.37,91.84,2.81,8.16,2.06,0,0.48,30.71,3.5
7902,25013813802,14000US25013813802,1420,2012-16,3123,120,2256,137,2256,137,2124,139,132,73,0,12,867,130,72.24,3.4,100,6.07,94.15,2.3,5.85,3.22,0,0.53,27.76,4.02
7903,25015820101,14000US25015820101,1421,2012-16,5413,224,3408,283,3367,290,3081,328,286,148,41,57,2005,298,62.96,4.53,98.8,2.26,91.51,5.73,8.49,4.33,1.2,1.67,37.04,5.29
7904,25015820102,14000US25015820102,1422,2012-16,2747,231,1799,227,1799,227,1646,227,153,79,0,12,948,173,65.49,6.16,100,12.62,91.5,5.09,8.5,4.26,0,0.67,34.51,5.59
7905,25015820202,14000US25015820202,1423,2012-16,1076,103,739,81,739,81,694,77,45,24,0,12,337,58,68.68,3.67,100,10.96,93.91,1.62,6.09,3.18,0,1.62,31.32,4.48
7906,25015820203,14000US25015820203,1424,2012-16,6780,290,4733,296,4733,296,4448,273,285,146,0,17,2047,317,69.81,3.19,100,6.25,93.98,8.23,6.02,3.06,0,0.36,30.19,4.49
7907,25015820204,14000US25015820204,1425,2012-16,5058,275,3860,346,3860,346,3602,329,258,95,0,17,1198,265,76.31,5.44,100,8.96,93.32,1.64,6.68,2.39,0,0.44,23.69,5.08
7908,25015820300,14000US25015820300,1426,2012-16,6085,542,4378,511,4378,511,4152,524,226,109,0,17,1707,406,71.95,5.43,100,11.67,94.84,4.55,5.16,2.42,0,0.39,28.05,6.19
7909,25015820400,14000US25015820400,1427,2012-16,13085,576,6125,378,6125,378,4950,396,1175,231,0,19,6960,443,46.81,2.02,100,6.17,80.82,4.11,19.18,3.58,0,0.31,53.19,2.45
7910,25015820500,14000US25015820500,1428,2012-16,5963,596,3178,522,3178,522,3053,516,125,76,0,17,2785,384,53.3,6.95,100,16.43,96.07,3.83,3.93,2.3,0,0.53,46.7,4.44
7911,25015820600,14000US25015820600,1429,2012-16,1830,195,867,144,867,144,798,142,69,45,0,12,963,136,47.38,6.04,100,16.61,92.04,5.88,7.96,5.02,0,1.38,52.62,4.88
7912,25015820700,14000US25015820700,1430,2012-16,3964,333,2603,326,2603,326,2396,283,207,114,0,12,1361,248,65.67,6.1,100,12.52,92.05,15.85,7.95,4.26,0,0.46,34.33,5.55
7913,25015820801,14000US25015820801,1431,2012-16,4707,420,3026,362,3026,362,2681,398,345,241,0,17,1681,368,64.29,5.12,100,11.96,88.6,7.79,11.4,7.85,0,0.56,35.71,7.14
7914,25015820802,14000US25015820802,1432,2012-16,1182,205,646,150,646,150,546,143,100,36,0,12,536,129,54.65,8.44,100,23.22,84.52,10.24,15.48,4.26,0,1.86,45.35,7.57
7915,25015820900,14000US25015820900,1433,2012-16,5321,100,3776,245,3759,249,3602,254,157,83,17,28,1545,245,70.96,4.41,99.55,1.33,95.82,2.32,4.18,2.19,0.45,0.74,29.04,4.57
7916,25015821000,14000US25015821000,1434,2012-16,3541,229,2258,190,2250,191,2074,190,176,117,8,12,1283,166,63.77,3.43,99.65,1.12,92.18,3.17,7.82,5.16,0.35,0.53,36.23,4.06
7917,25015821100,14000US25015821100,1435,2012-16,6013,309,3996,342,3951,351,3683,297,268,156,45,52,2017,261,66.46,4.55,98.87,2.36,93.22,11.18,6.78,3.9,1.13,1.3,33.54,3.98
7918,25015821200,14000US25015821200,1436,2012-16,2312,305,1410,245,1410,245,1281,251,129,62,0,12,902,211,60.99,6.9,100,17.38,90.85,8.23,9.15,4.1,0,0.85,39.01,7.54
7919,25015821300,14000US25015821300,1437,2012-16,3638,250,2190,215,2190,215,2151,203,39,35,0,12,1448,184,60.2,4.22,100,9.82,98.22,13.38,1.78,1.59,0,0.55,39.8,4.25
7920,25015821400,14000US25015821400,1438,2012-16,4633,159,2874,254,2874,254,2845,252,29,42,0,17,1759,248,62.03,5.05,100,8.84,98.99,0.59,1.01,1.46,0,0.59,37.97,5.19
7921,25015821500,14000US25015821500,1439,2012-16,2921,109,1961,147,1961,147,1914,140,47,31,0,12,960,139,67.13,4.36,100,7.5,97.6,10.22,2.4,1.57,0,0.61,32.87,4.6
7922,25015821601,14000US25015821601,1440,2012-16,2836,191,1736,162,1736,162,1637,158,99,53,0,12,1100,166,61.21,3.95,100,9.33,94.3,2.32,5.7,3.01,0,0.69,38.79,5.24
7923,25015821602,14000US25015821602,1441,2012-16,3119,193,1970,198,1970,198,1872,207,98,65,0,12,1149,193,63.16,5,100,10.05,95.03,4.38,4.97,3.26,0,0.61,36.84,5.75
7924,25015821700,14000US25015821700,1442,2012-16,3032,290,1844,196,1844,196,1653,203,191,120,0,12,1188,234,60.82,2.82,100,10.63,89.64,5.51,10.36,6.41,0,0.65,39.18,6.75
7925,25015821901,14000US25015821901,1443,2012-16,3164,255,2326,259,2326,259,2219,258,107,59,0,12,838,164,73.51,5.65,100,11.13,95.4,3.19,4.6,2.48,0,0.52,26.49,4.72
7926,25015821903,14000US25015821903,1444,2012-16,2991,283,1784,277,1784,277,1577,263,207,92,0,12,1207,145,59.65,7.34,100,15.53,88.4,5.38,11.6,4.83,0,0.67,40.35,2.99
7927,25015821904,14000US25015821904,1445,2012-16,2291,220,1899,188,1899,188,1863,181,36,38,0,12,392,128,82.89,2,100,9.9,98.1,13.61,1.9,1.99,0,0.63,17.11,5.34
7928,25015822000,14000US25015822000,1446,2012-16,2238,308,1393,236,1393,236,1276,226,117,52,0,12,845,210,62.24,6.15,100,16.94,91.6,4.73,8.4,3.45,0,0.86,37.76,7.81
7929,25015822200,14000US25015822200,1447,2012-16,4772,323,3345,326,3345,326,3122,313,223,146,0,17,1427,248,70.1,4.92,100,9.75,93.33,2.19,6.67,4.32,0,0.51,29.9,4.79
7930,25015822300,14000US25015822300,1448,2012-16,4399,332,3072,264,3072,264,2859,294,213,125,0,12,1327,232,69.83,2.87,100,8.59,93.07,5.26,6.93,4.03,0,0.39,30.17,4.76
7931,25015822401,14000US25015822401,1449,2012-16,4822,317,3232,332,3232,332,3153,337,79,57,0,17,1590,199,67.03,5.29,100,10.27,97.56,2.88,2.44,1.75,0,0.53,32.97,3.51
7932,25015822402,14000US25015822402,1450,2012-16,4615,307,3176,323,3176,323,2775,287,401,164,0,17,1439,242,68.82,5.29,100,10.17,87.37,1.64,12.63,5,0,0.54,31.18,4.82
7933,25015822500,14000US25015822500,1451,2012-16,5088,118,3739,258,3739,258,3528,280,211,102,0,17,1349,226,73.49,4.78,100,6.9,94.36,3.7,5.64,2.7,0,0.45,26.51,4.4
7934,25015822601,14000US25015822601,1452,2012-16,1632,138,1114,126,1114,126,1088,122,26,19,0,12,518,85,68.26,5.13,100,11.31,97.67,15.56,2.33,1.69,0,1.08,31.74,4.46
7935,25015822603,14000US25015822603,1453,2012-16,1494,83,1148,90,1148,90,1072,86,76,25,0,12,346,54,76.84,4.25,100,7.84,93.38,1.59,6.62,2.11,0,1.05,23.16,3.38
7936,25015822605,14000US25015822605,1454,2012-16,1026,118,747,91,738,91,670,65,68,43,9,13,279,47,72.81,2.92,98.8,1.89,90.79,14.24,9.21,5.71,1.2,1.73,27.19,3.35
7937,25015822606,14000US25015822606,1455,2012-16,3008,173,2174,173,2174,173,2052,150,122,71,0,12,834,93,72.27,3.97,100,7.96,94.39,10.2,5.61,3.24,0,0.55,27.73,2.65
7938,25015822700,14000US25015822700,1456,2012-16,2778,130,1899,125,1887,126,1827,124,60,19,12,12,879,91,68.36,3.16,99.37,1.11,96.82,1.18,3.18,0.98,0.63,0.63,31.64,2.92
7939,25017300100,14000US25017300100,1457,2012-16,2688,84,1816,109,1808,112,1706,116,102,50,8,11,872,122,67.56,3.46,99.56,1.53,94.36,2.65,5.64,2.74,0.44,0.61,32.44,4.42
7940,25017301101,14000US25017301101,1458,2012-16,3161,139,2233,168,2221,168,2144,165,77,39,12,19,928,142,70.64,4.31,99.46,0.78,96.53,1.37,3.47,1.74,0.54,0.85,29.36,4.3
7941,25017301102,14000US25017301102,1459,2012-16,4157,170,3129,171,3129,171,2974,171,155,82,0,17,1028,139,75.27,2.73,100,5.47,95.05,1.7,4.95,2.61,0,0.54,24.73,3.19
7942,25017310100,14000US25017310100,1460,2012-16,5114,339,3246,349,3246,349,2779,342,467,235,0,17,1868,263,63.47,5.37,100,10.75,85.61,5.13,14.39,7.07,0,0.52,36.53,4.54
7943,25017310200,14000US25017310200,1461,2012-16,5031,522,3574,546,3574,546,3368,518,206,125,0,17,1457,333,71.04,7.97,100,15.28,94.24,1.67,5.76,3.38,0,0.48,28.96,5.9
7944,25017310300,14000US25017310300,1462,2012-16,4575,391,2938,449,2938,449,2634,434,304,132,0,17,1637,336,64.22,8.14,100,15.28,89.65,5.52,10.35,4.21,0,0.58,35.78,6.68
7945,25017310400,14000US25017310400,1463,2012-16,2564,261,1761,279,1761,279,1546,280,215,88,0,12,803,154,68.68,8.34,100,15.84,87.79,7.7,12.21,4.61,0,0.68,31.32,5.09
7946,25017310500,14000US25017310500,1464,2012-16,3019,321,1844,281,1844,281,1775,274,69,45,0,12,1175,313,61.08,6.67,100,15.24,96.26,2.37,3.74,2.37,0,0.65,38.92,9.51
7947,25017310601,14000US25017310601,1465,2012-16,5279,376,3425,289,3425,289,3077,288,348,193,0,17,1854,349,64.88,2.94,100,8.44,89.84,3.64,10.16,5.57,0,0.5,35.12,6.12
7948,25017310602,14000US25017310602,1466,2012-16,4629,523,3211,422,3202,422,2868,411,334,142,9,17,1418,244,69.37,4.66,99.72,0.98,89.57,5.04,10.43,4.22,0.28,0.53,30.63,3.98
7949,25017310700,14000US25017310700,1467,2012-16,3704,307,2482,306,2482,306,2291,299,191,74,0,12,1222,183,67.01,6.12,100,12.33,92.3,3.95,7.7,2.83,0,0.48,32.99,4.11
7950,25017311100,14000US25017311100,1468,2012-16,1970,216,1290,162,1290,162,1132,154,158,86,0,12,680,126,65.48,4.01,100,12.56,87.75,4.59,12.25,6.49,0,0.93,34.52,5.16
7951,25017311200,14000US25017311200,1469,2012-16,2545,309,1538,216,1538,216,1336,195,202,89,0,12,1007,196,60.43,4.27,100,14.04,86.87,3.45,13.13,5.48,0,0.78,39.57,6.02
7952,25017311300,14000US25017311300,1470,2012-16,3036,389,2114,236,2114,236,1945,253,169,104,0,12,922,258,69.63,11.83,100,11.16,92.01,6.14,7.99,4.84,0,0.57,30.37,7.55
7953,25017311400,14000US25017311400,1471,2012-16,4768,395,3190,295,3190,295,2889,300,301,157,0,17,1578,309,66.9,2.75,100,9.25,90.56,4.28,9.44,4.84,0,0.53,33.1,5.87
7954,25017311500,14000US25017311500,1472,2012-16,2392,287,1669,233,1669,233,1514,216,155,63,0,12,723,177,69.77,4.98,100,13.96,90.71,2.67,9.29,3.55,0,0.72,30.23,6.45
7955,25017311600,14000US25017311600,1473,2012-16,4322,257,3182,219,3182,219,2929,231,253,103,0,17,1140,178,73.62,2.55,100,6.88,92.05,3.54,7.95,3.19,0,0.53,26.38,3.81
7956,25017311700,14000US25017311700,1474,2012-16,3753,301,2609,223,2609,223,2292,205,317,126,0,12,1144,214,69.52,2.05,100,8.55,87.85,2.31,12.15,4.72,0,0.46,30.48,5.15
7957,25017311800,14000US25017311800,1475,2012-16,2713,245,1801,293,1801,293,1559,306,242,103,0,12,912,224,66.38,8.98,100,16.27,86.56,9.51,13.44,5.28,0,0.67,33.62,7.68
7958,25017311900,14000US25017311900,1476,2012-16,2004,184,1165,191,1165,191,999,183,166,81,0,12,839,154,58.13,7.9,100,16.39,85.75,7.01,14.25,6.55,0,1.03,41.87,6.65
7959,25017312000,14000US25017312000,1477,2012-16,2254,192,1468,196,1468,196,1281,179,187,66,0,12,786,144,65.13,6.7,100,13.35,87.26,3.6,12.74,4.16,0,0.82,34.87,5.66
7960,25017312100,14000US25017312100,1478,2012-16,2319,203,1473,243,1473,243,1326,241,147,76,0,12,846,192,63.52,8.88,100,16.5,90.02,6.87,9.98,4.89,0,0.81,36.48,7.64
7961,25017312200,14000US25017312200,1479,2012-16,3406,250,2510,284,2510,284,2371,296,139,87,0,12,896,173,73.69,6.35,100,11.31,94.46,4.98,5.54,3.41,0,0.48,26.31,4.7
7962,25017312300,14000US25017312300,1480,2012-16,4285,476,3207,506,3207,506,2970,429,237,130,0,12,1078,234,74.84,8.39,100,15.78,92.61,19.81,7.39,3.88,0,0.37,25.16,4.69
